,Happines_score,GDP,Social_support,Life_exp_score,Freedom,Generosity,Gov_trust,Life_exp_age
152,3.34899997711182,0.511135876178741,1.04198980331421,0.364509284496307,0.390017777681351,0.354256361722946,0.0660351067781448,57.0
153,2.90499997138977,0.09162256866693501,0.629793584346771,0.151610791683197,0.0599007532000542,0.20443518459796897,0.0841479450464249,53.4000015258789
154,2.69300007820129,0.0,0.0,0.0187726859003305,0.270842045545578,0.280876487493515,0.0565650761127472,45.20000076293945
155,7.632000000000001,1.305,1.5919999999999999,0.8740000000000001,0.6809999999999999,0.20199999999999999,0.39299999999999996,71.9000015258789
156,7.593999999999999,1.456,1.5819999999999999,0.861,0.6859999999999999,0.28600000000000003,0.34,73.19999694824219
157,7.555,1.351,1.59,0.868,0.6829999999999999,0.284,0.408,72.4000015258789
158,7.495,1.3430000000000002,1.6440000000000001,0.914,0.677,0.353,0.138,73.0
159,7.487,1.42,1.5490000000000002,0.927,0.66,0.256,0.35700000000000004,74.0999984741211
160,7.441,1.361,1.4880000000000002,0.878,0.638,0.33299999999999996,0.295,72.30000305175781
161,7.327999999999999,1.33,1.5319999999999998,0.8959999999999999,0.653,0.321,0.29100000000000004,73.5999984741211
162,7.324,1.268,1.601,0.8759999999999999,0.669,0.365,0.389,73.19999694824219
163,7.314,1.355,1.501,0.9129999999999999,0.659,0.285,0.38299999999999995,72.5999984741211
164,7.272,1.34,1.5730000000000002,0.91,0.647,0.361,0.302,73.5999984741211
165,7.19,1.244,1.433,0.888,0.46399999999999997,0.262,0.08199999999999999,72.30000305175781
166,7.138999999999999,1.341,1.504,0.8909999999999999,0.617,0.242,0.22399999999999998,73.0
167,7.072,1.01,1.459,0.8170000000000001,0.632,0.14300000000000002,0.10099999999999999,71.30000305175781
168,6.977,1.4480000000000002,1.5830000000000002,0.8759999999999999,0.614,0.307,0.306,72.30000305175781
169,6.965,1.34,1.474,0.861,0.586,0.273,0.28,72.19999694824219
170,6.9270000000000005,1.324,1.483,0.894,0.583,0.188,0.24,72.0
171,6.91,1.5759999999999998,1.52,0.8959999999999999,0.632,0.196,0.321,72.5999984741211
172,6.886,1.3980000000000001,1.4709999999999999,0.8190000000000001,0.547,0.29100000000000004,0.133,68.30000305175781
173,6.814,1.301,1.5590000000000002,0.883,0.5329999999999999,0.354,0.272,73.30000305175781
174,6.774,2.096,0.7759999999999999,0.67,0.284,0.18600000000000003,0.11905882696619767,67.09999847412111
175,6.711,1.2329999999999999,1.489,0.8540000000000001,0.5429999999999999,0.064,0.034,70.30000305175781
176,6.627000000000001,1.27,1.525,0.884,0.645,0.376,0.142,72.19999694824219
177,6.489,1.2930000000000001,1.466,0.9079999999999999,0.52,0.098,0.17600000000000002,73.80000305175781
178,6.4879999999999995,1.038,1.252,0.7609999999999999,0.479,0.069,0.095,68.30000305175781
179,6.476,1.131,1.331,0.8079999999999999,0.431,0.19699999999999998,0.061,69.90000152587889
180,6.441,1.365,1.436,0.857,0.418,0.151,0.078,69.59999847412111
181,6.43,1.112,1.4380000000000002,0.759,0.597,0.125,0.063,69.59999847412111
182,6.419,0.986,1.474,0.675,0.493,0.11,0.08800000000000001,66.40000152587889
183,6.388,1.073,1.4680000000000002,0.7440000000000001,0.57,0.062,0.054000000000000006,68.80000305175781
184,6.382000000000001,0.7809999999999999,1.268,0.608,0.604,0.179,0.071,64.80000305175781
185,6.379,1.093,1.459,0.7709999999999999,0.625,0.13,0.155,69.0
186,6.374,1.649,1.3030000000000002,0.748,0.654,0.256,0.171,80.02
187,6.371,1.379,1.331,0.633,0.509,0.098,0.127,66.30000305175781
188,6.343,1.5290000000000001,1.4509999999999998,1.008,0.631,0.261,0.457,76.80000305175781
189,6.322,1.161,1.258,0.669,0.35600000000000004,0.311,0.059000000000000004,67.0
190,6.31,1.251,1.538,0.965,0.449,0.142,0.07400000000000001,74.4000015258789
191,6.26,0.96,1.439,0.635,0.531,0.099,0.039,67.69999694824219
192,6.192,1.2229999999999999,1.492,0.564,0.575,0.171,0.019,63.5
193,6.172999999999999,1.21,1.537,0.7759999999999999,0.354,0.11800000000000001,0.013999999999999999,68.90000152587889
194,6.167000000000001,0.8059999999999999,1.2309999999999999,0.639,0.461,0.065,0.08199999999999999,66.09999847412111
195,6.141,0.6679999999999999,1.319,0.7,0.527,0.20800000000000002,0.128,67.5
196,6.122999999999999,1.176,1.4480000000000002,0.7809999999999999,0.546,0.10800000000000001,0.064,69.30000305175781
197,6.105,1.338,1.3659999999999999,0.698,0.594,0.243,0.12300000000000001,68.5
198,6.096,0.7190000000000001,1.584,0.605,0.7240000000000001,0.32799999999999996,0.259,65.09999847412111
199,6.082999999999999,1.474,1.301,0.675,0.5539999999999999,0.16699999999999998,0.106,66.72254943847656
200,6.072,1.016,1.4169999999999998,0.7070000000000001,0.637,0.364,0.028999999999999998,67.19999694824219
201,6.0,1.264,1.501,0.946,0.281,0.13699999999999998,0.027999999999999997,73.5999984741211
202,5.973,0.889,1.33,0.736,0.556,0.114,0.12,68.5
203,5.956,0.807,1.101,0.474,0.593,0.183,0.08900000000000001,74.37
204,5.952000000000001,1.197,1.527,0.716,0.35,0.026000000000000002,0.006,67.30000305175781
205,5.9479999999999995,1.219,1.506,0.856,0.633,0.16,0.051,71.0999984741211
206,5.945,1.1159999999999999,1.219,0.726,0.528,0.08800000000000001,0.001,67.19999694824219
207,5.933,1.148,1.454,0.6709999999999999,0.363,0.092,0.066,66.80000305175781
208,5.915,1.294,1.462,0.988,0.5529999999999999,0.079,0.15,75.0
209,5.891,1.09,1.3869999999999998,0.684,0.584,0.245,0.05,66.40000152587889
210,5.89,0.8190000000000001,1.493,0.693,0.575,0.096,0.031,67.09999847412111
211,5.875,1.266,1.204,0.955,0.244,0.175,0.051,73.5999984741211
212,5.835,1.229,1.2109999999999999,0.909,0.495,0.179,0.154,73.70222473144531
213,5.81,1.151,1.479,0.599,0.39899999999999997,0.065,0.025,64.30000305175781
214,5.79,1.143,1.516,0.631,0.45399999999999996,0.14800000000000002,0.121,64.59999847412111
215,5.7620000000000005,1.229,1.1909999999999998,0.909,0.423,0.20199999999999999,0.035,73.69999694824219
216,5.752000000000001,0.7509999999999999,1.2229999999999999,0.508,0.606,0.141,0.054000000000000006,63.599998474121094
217,5.739,1.2,1.5319999999999998,0.737,0.5529999999999999,0.086,0.174,68.59999847412111
218,5.681,0.835,1.5219999999999998,0.615,0.541,0.162,0.07400000000000001,65.6799799601237
219,5.662999999999999,0.934,1.249,0.674,0.53,0.092,0.034,68.09999847412111
220,5.662000000000001,0.855,1.23,0.578,0.44799999999999995,0.27399999999999997,0.023,63.88555526733398
221,5.64,0.657,1.301,0.62,0.23199999999999998,0.171,0.0,65.0
222,5.636,1.016,1.5330000000000001,0.517,0.41700000000000004,0.19899999999999998,0.037000000000000005,62.20000076293945
223,5.62,1.171,1.401,0.732,0.259,0.061,0.022000000000000002,67.59999847412111
224,5.566,0.985,1.35,0.5529999999999999,0.496,0.11599999999999999,0.14800000000000002,62.29999923706055
225,5.524,0.775,1.3119999999999998,0.513,0.643,0.12,0.105,61.9000015258789
